timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens,difficulty_warmup_active,difficulty_observed_prompts_before,difficulty_selected_seen_ratio,difficulty_selected_ema_accuracy_mean,difficulty_selected_boundary_score_mean,difficulty_global_seen_ema_accuracy_mean,difficulty_observed_prompts_after,difficulty_selected_group_accuracy_mean,difficulty_selected_sample_count_mean_after
1789706428.251717,rollout,20,21,0.7625000476837158,0.4874618649482727,1.100000023841858,0.0,0.7625000476837158,0.4874618649482727,0.1788671910762787,1.0058283805847168e-07,0.9428068399429321,0.0,1.0,1.0,0.90625,0.671875,0.0,0.0,0.0,1.0,23791,3904,27695,371.734375,0.7625000476837158,0.4874618649482727,1.100000023841858,0.0,0.7625000476837158,0.4874618649482727,0.1788671910762787,1.0058283805847168e-07,0.9428068399429321,0.0,1.0,1.0,0.90625,0.671875,0.0,0.0,0.0,1.0,479426,562066,difficulty,True,8,8,0,0,23791,27695,0,0,168,168,0,0,0,False,132,0.875,0.6071428571428571,0.8392857142857143,0.7208806818181818,133,0.671875,2.0
1789706437.4466562,rollout,21,22,0.7265625,0.5033986568450928,1.100000023841858,0.0,0.7265625,0.5033986568450928,0.21259766817092896,5.960464477539063e-08,0.8819153904914856,0.125,0.875,0.875,0.859375,0.640625,0.125,0.125,0.0,0.875,21530,4168,25698,336.40625,0.7265625,0.5033986568450928,1.100000023841858,0.0,0.7265625,0.5033986568450928,0.21259766817092896,5.960464477539063e-08,0.8819153904914856,0.125,0.875,0.875,0.859375,0.640625,0.125,0.125,0.0,0.875,500956,587764,difficulty,True,8,8,0,0,21530,25698,0,0,176,176,0,0,0,False,133,0.75,0.5729166666666666,0.8046875,0.7206296992481203,135,0.640625,2.25
1789706446.7621303,rollout,22,23,0.8781249523162842,0.4229408800601959,1.100000023841858,0.0,0.8781249523162842,0.4229408800601959,0.14558593928813934,8.754432201385498e-08,0.8164947628974915,0.25,0.75,0.75,0.96875,0.78125,0.25,0.25,0.0,0.75,21784,3432,25216,340.375,0.8781249523162842,0.4229408800601959,1.100000023841858,0.0,0.8781249523162842,0.4229408800601959,0.14558593928813934,8.754432201385498e-08,0.8164947628974915,0.25,0.75,0.75,0.96875,0.78125,0.25,0.25,0.0,0.75,522740,612980,difficulty,True,8,8,0,0,21784,25216,0,0,184,184,0,0,0,False,135,1.0,0.6484375,0.7666015625,0.7222222222222222,135,0.78125,3.25
1789706455.9809833,rollout,23,24,0.859375,0.4388725757598877,1.100000023841858,0.0,0.859375,0.4388725757598877,0.1316796988248825,7.450580596923828e-08,0.8164946436882019,0.25,0.75,0.75,0.9375,0.765625,0.25,0.25,0.0,0.75,23113,3624,26737,361.140625,0.859375,0.4388725757598877,1.100000023841858,0.0,0.859375,0.4388725757598877,0.1316796988248825,7.450580596923828e-08,0.8164946436882019,0.25,0.75,0.75,0.9375,0.765625,0.25,0.25,0.0,0.75,545853,639717,difficulty,True,8,8,0,0,23113,26737,0,0,192,192,0,0,0,False,135,1.0,0.6171875,0.611328125,0.7261574074074074,135,0.765625,2.75
1789706465.4494154,rollout,24,25,0.9046875238418579,0.41035398840904236,1.100000023841858,0.0,0.9046875238418579,0.41035398840904236,0.08287109434604645,7.264316082000732e-08,0.7453540563583374,0.375,0.625,0.625,0.921875,0.8125,0.375,0.375,0.0,0.625,25533,5512,31045,398.953125,0.9046875238418579,0.41035398840904236,1.100000023841858,0.0,0.9046875238418579,0.41035398840904236,0.08287109434604645,7.264316082000732e-08,0.7453540563583374,0.375,0.625,0.625,0.921875,0.8125,0.375,0.375,0.0,0.625,571386,670762,difficulty,True,8,8,0,0,25533,31045,0,0,200,200,0,0,0,False,135,0.875,0.6339285714285714,0.7388392857142857,0.7305555555555555,136,0.8125,2.125
1789706475.1555955,rollout,25,26,0.895312488079071,0.408803790807724,1.100000023841858,0.0,0.895312488079071,0.408803790807724,0.10833984613418579,7.078051567077637e-08,0.7453542351722717,0.375,0.625,0.625,0.984375,0.796875,0.375,0.375,0.0,0.625,24364,3744,28108,380.6875,0.895312488079071,0.408803790807724,1.100000023841858,0.0,0.895312488079071,0.408803790807724,0.10833984613418579,7.078051567077637e-08,0.7453542351722717,0.375,0.625,0.625,0.984375,0.796875,0.375,0.375,0.0,0.625,595750,698870,difficulty,True,8,8,0,0,24364,28108,0,0,208,208,0,0,0,False,136,0.875,0.7053571428571429,0.7120535714285714,0.7364430147058824,137,0.796875,2.5
1789706484.4745252,rollout,26,27,0.609375,0.5275636911392212,1.100000023841858,0.0,0.609375,0.5275636911392212,0.17226563394069672,3.3527612686157227e-08,0.8819150924682617,0.125,0.875,0.875,0.78125,0.53125,0.125,0.125,0.0,0.875,24987,4808,29795,390.421875,0.609375,0.5275636911392212,1.100000023841858,0.0,0.609375,0.5275636911392212,0.17226563394069672,3.3527612686157227e-08,0.8819150924682617,0.125,0.875,0.875,0.78125,0.53125,0.125,0.125,0.0,0.875,620737,728665,difficulty,True,8,8,0,0,24987,29795,0,0,216,216,0,0,0,False,137,0.75,0.3958333333333333,0.7864583333333334,0.7390510948905109,139,0.53125,2.125
1789706494.802944,rollout,27,28,0.8062500357627869,0.47404876351356506,1.100000023841858,0.0,0.8062500357627869,0.47404876351356506,0.14589844644069672,4.284083843231201e-08,0.7453545331954956,0.375,0.625,0.625,0.875,0.71875,0.375,0.375,0.0,0.625,25938,4128,30066,405.28125,0.8062500357627869,0.47404876351356506,1.100000023841858,0.0,0.8062500357627869,0.47404876351356506,0.14589844644069672,4.284083843231201e-08,0.7453545331954956,0.375,0.625,0.625,0.875,0.71875,0.375,0.375,0.0,0.625,646675,758731,difficulty,True,8,8,0,0,25938,30066,0,0,224,224,0,0,0,False,139,1.0,0.59765625,0.69482421875,0.737410071942446,139,0.71875,2.875
1789706504.2416885,rollout,28,29,0.8734374642372131,0.4321383535861969,1.100000023841858,0.0,0.8734374642372131,0.4321383535861969,0.11267578601837158,2.60770320892334e-08,0.666665256023407,0.5,0.5,0.5,0.921875,0.78125,0.5,0.5,0.0,0.5,24465,4160,28625,382.265625,0.8734374642372131,0.4321383535861969,1.100000023841858,0.0,0.8734374642372131,0.4321383535861969,0.11267578601837158,2.60770320892334e-08,0.666665256023407,0.5,0.5,0.5,0.921875,0.78125,0.5,0.5,0.0,0.5,671140,787356,difficulty,True,8,8,0,0,24465,28625,0,0,232,232,0,0,0,False,139,1.0,0.6015625,0.8623046875,0.7408947841726619,139,0.78125,3.375
1789706513.4661396,rollout,29,30,0.879687488079071,0.4198184609413147,1.100000023841858,0.0,0.879687488079071,0.4198184609413147,0.09427734464406967,7.450580596923828e-08,0.7453541159629822,0.375,0.625,0.625,0.984375,0.78125,0.375,0.375,0.0,0.625,21316,3840,25156,333.0625,0.879687488079071,0.4198184609413147,1.100000023841858,0.0,0.879687488079071,0.4198184609413147,0.09427734464406967,7.450580596923828e-08,0.7453541159629822,0.375,0.625,0.625,0.984375,0.78125,0.375,0.375,0.0,0.625,692456,812512,difficulty,True,8,8,0,0,21316,25156,0,0,240,240,0,0,0,False,139,1.0,0.671875,0.650146484375,0.7460656474820144,139,0.78125,3.75
